member_a,member_b,votes_same,bills_same,mutual_sponsorships
L000287,C001114,12,79,0
B000490,M001163,123,164,0
D000604,Z000017,128,134,4
B001273,L000573,111,119,8
F000450,H001071,170,172,8
S001156,T000468,141,158,0
D000482,H001072,40,171,1
S001200,Y000065,51,169,0
C001068,G000581,121,172,1
K000210,L000562,59,162,2
B000574,H001064,139,168,0
C001049,D000624,150,163,1
B001300,T000470,40,167,2
B000213,M001151,77,77,6
M001181,R000435,103,123,2
B000755,R000593,166,166,5
G000583,J000288,97,168,1
C001110,L000562,115,169,1
B001284,H001053,171,171,7
B001294,B001304,42,164,0
L000559,R000577,152,166,0
M000087,R000580,33,165,1
B001243,K000385,33,157,1
C001076,D000627,13,54,0
L000554,G000585,36,104,0
G000581,G000568,80,168,2
M001163,N000190,23,111,1
B001298,S001150,41,173,0
R000409,S000250,156,170,6
B001243,G000574,34,157,0
A000374,M001182,1,1,0
D000604,N000179,23,110,0
K000392,M001143,35,166,1
G000581,R000592,77,167,2
R000395,Z000018,1,1,0
S001180,W000798,85,171,1
U000031,Y000063,159,168,3
C001090,C001115,5,14,0
C001094,D000096,28,157,0
N000127,V000131,136,160,0
B001281,W000791,43,164,0
D000399,M001189,36,164,0
C001101,H001058,29,161,1
F000464,W000821,161,172,4
B001227,D000096,140,154,1
J000255,K000387,76,146,4
W000813,W000795,170,171,12
J000288,S001150,149,169,1
K000188,S001183,75,170,2
A000372,B001300,40,169,2
B001297,V000131,54,168,1
D000619,T000468,38,163,2
E000296,S001157,131,164,0
B001286,C001106,75,165,2
C000714,L000573,11,81,1
C001049,F000449,37,161,1
S001172,S001193,38,164,1
G000565,K000390,51,160,0
D000604,F000466,112,136,2
O000171,W000813,96,173,4
A000370,C001105,37,165,2
G000571,M001182,0,1,0
M000312,S001145,166,171,0
C001109,F000466,136,166,2
G000560,N000184,157,158,9
F000455,N000188,144,168,0
G000410,H001065,62,166,2
L000554,N000189,134,158,2
B001278,W000800,163,172,0
K000362,S001195,162,167,11
C000754,S001150,138,173,0
L000557,S000522,71,164,1
E000288,P000592,24,137,1
C001084,Y000066,36,173,0
C001067,D000191,142,163,0
D000399,S000248,160,171,0
N000179,V000132,105,141,1
M001179,R000608,71,160,2
C001108,J000126,40,158,1
E000297,P000594,31,173,1
F000455,L000569,33,171,0
G000566,L000491,167,168,5
F000465,G000535,27,160,0
E000296,V000131,144,169,0
C001037,S001190,120,167,1
D000617,M001180,47,173,1
K000362,P000609,164,168,10
E000297,H001064,142,173,0
B001257,T000478,169,171,9
K000188,W000813,75,170,2
G000565,K000376,146,161,10
B001285,M001166,148,167,0
F000460,T000472,17,123,0
C001109,H001065,165,166,5
D000610,K000380,150,163,0
C001091,C001048,43,171,0
A000371,T000469,146,169,0
D000600,P000594,163,171,2
A000367,L000551,66,168,0
J000126,R000608,118,158,2
K000379,N000188,133,154,0
G000574,S001175,127,142,0
D000614,J000297,152,154,6
R000576,W000820,59,170,0
F000460,L000581,23,121,0
D000621,O000170,53,163,1
M001157,S001172,167,168,6
L000563,Y000062,123,165,0
L000554,Y000062,58,167,0
W000821,Z000018,1,1,0
C001101,L000569,30,165,1
M000087,P000591,0,0,0
P000597,R000409,47,169,0
A000370,N000184,32,156,2
C001091,C001062,41,173,0
L000554,P000594,144,170,2
M001202,S001180,129,170,0
J000174,W000820,148,150,6
K000387,W000187,26,167,0
C001096,H001064,49,161,0
B001275,L000581,37,169,0
D000617,M001151,18,79,1
G000580,W000798,146,166,9
L000585,L000560,50,170,0
H001071,P000605,160,170,5
L000586,W000797,139,163,1
G000566,R000599,60,169,2
C001091,L000397,153,170,0
S001156,S000250,29,166,1
D000096,M001160,141,149,1
D000612,R000580,164,168,2
L000551,R000591,20,168,0
B001301,P000601,161,163,6
F000448,I000056,95,96,5
A000370,S000250,37,168,2
N000184,W000806,142,147,9
G000551,M001201,24,170,0
T000193,T000465,144,154,0
R000575,W000797,39,166,0
B001250,L000564,163,168,12
C001077,C001068,37,172,1
F000465,P000591,0,0,0
G000552,M001195,151,166,8
S001156,S001199,29,167,1
B001269,C001106,142,155,4
D000216,R000588,137,150,1
G000552,R000606,34,166,0
B000574,C001051,29,161,0
H001050,M001143,143,157,0
F000454,R000598,55,172,0
B001285,G000552,52,163,1
B001286,T000193,134,164,1
J000299,S000250,167,168,9
F000459,U000031,161,171,5
B001285,R000582,56,170,3
G000583,T000477,97,164,2
W000791,N000190,108,111,3
B001250,D000197,31,164,1
G000576,H001065,167,169,9
C001111,D000612,62,168,1
L000564,L000560,50,170,0
B001295,C001106,154,165,4
C000714,S001180,62,87,0
D000600,S000250,158,169,4
N000002,P000609,29,167,0
M001189,P000197,32,156,0
N000002,S000248,166,169,0
G000577,P000606,160,165,7
C001108,G000552,149,165,7
B001286,C001110,128,172,1
B001296,S000185,140,166,0
P000606,W000819,159,161,14
C001097,R000607,51,161,1
C001076,H001064,14,56,0
L000573,S000364,131,148,6
C001106,M001196,60,160,2
D000216,R000593,34,164,1
C001067,S001154,25,166,2
L000562,B000287,2,2,0
K000390,S001150,149,169,0
C001105,J000126,40,154,2
L000573,L000586,43,144,0
K000210,P000606,146,160,8
C001062,M001200,35,164,0
G000583,Y000063,101,169,2
C001084,S001170,150,165,0
C001068,Z000018,0,1,0
R000582,S000364,168,170,10
L000566,T000460,41,170,0
B001227,C001037,153,166,1
M001188,V000132,129,165,0
M001181,C001114,42,45,2
C001049,T000467,37,165,0
R000578,R000515,33,132,1
C001069,W000819,50,165,1
C001051,F000450,164,166,7
G000546,S001185,50,156,1
M001181,W000806,116,125,2
L000564,L000576,155,157,11
D000216,P000523,159,165,0
C001069,R000609,48,164,1
B000490,C001114,43,80,1
J000032,W000816,38,167,1
M001181,P000605,117,133,2
K000387,R000435,129,160,3
D000627,P000588,39,158,0
C001109,S001196,154,166,4
C001108,C001087,167,169,9
D000216,F000464,43,164,1
G000568,S001189,155,169,5
B001291,C000537,33,164,0
C001077,S001200,51,172,0
L000567,T000477,145,165,2
L000491,C001114,82,83,2
C001067,G000559,137,167,0
D000533,F000465,142,171,8
E000288,W000820,19,145,1
M001179,Q000023,39,157,0
M001184,S001196,106,172,2
C001094,M001201,168,172,7
A000374,G000289,168,172,10
H001058,R000588,33,153,1
B001304,B001286,138,167,0
H001058,J000294,28,163,0
R000585,R000597,163,165,10
K000362,W000809,166,170,6
D000482,P000611,41,172,0
G000410,L000567,71,166,4
C000537,R000582,34,166,0
F000460,F000462,25,115,1
B001281,E000215,137,157,0
M001159,R000599,64,173,2
H001067,E000298,126,127,6
H001047,W000797,144,165,0
B001304,G000578,49,166,0
C001063,K000391,81,171,0
D000627,W000821,44,170,0
D000096,C001115,1,14,0
D000610,N000127,130,153,0
R000576,W000822,134,170,0
G000558,V000130,44,171,1
M000312,P000591,0,0,0
G000566,V000081,22,168,0
D000197,M001200,143,160,0
E000293,L000588,35,46,0
L000587,S001175,28,142,2
H001036,R000599,61,173,2
B001284,G000584,113,113,3
M001159,P000096,42,170,1
A000369,A000375,165,168,4
D000096,T000469,142,155,0
J000289,R000597,155,165,4
J000289,B001306,6,6,0
C001068,M001185,128,166,1
S001170,Y000033,42,163,0
R000606,T000460,152,170,0
D000628,M001177,153,172,6
C000984,K000388,26,124,0
C001087,S001154,163,165,9
K000210,N000181,146,160,3
C000059,K000378,170,171,5
H001074,K000392,156,163,11
M001163,P000258,64,168,0
D000610,G000558,40,164,0
D000600,G000558,160,170,3
S000510,W000187,150,158,0
D000625,P000605,142,166,3
B001243,T000465,34,149,0
B001260,C000537,38,162,0
K000385,K000389,158,168,0
C001076,W000791,55,55,3
C001066,T000468,150,163,0
H001036,N000181,166,167,4
C000714,R000609,13,82,0
M001151,O000168,76,76,9
H001053,R000604,163,170,7
E000288,S001175,122,133,1
C001061,W000800,147,160,0
B001285,W000816,53,167,2
F000448,M001166,25,97,2
G000566,M001188,38,167,0
D000623,R000486,154,167,0
P000613,S001154,56,168,0
C001096,W000804,154,159,8
H001058,M001177,151,169,7
B001250,B001251,40,163,0
C001110,W000797,113,168,0
R000607,W000810,163,166,4
B000755,R000606,27,169,0
C000537,W000798,34,166,0
K000380,W000820,38,169,1
D000096,D000197,141,154,0
J000297,R000592,154,157,12
G000535,S001189,25,160,0
L000559,L000589,13,40,0
R000515,B001306,1,3,0
L000582,M001181,39,123,3
A000372,B001299,171,173,10
A000372,P000599,161,165,7
B001297,J000290,156,167,8
R000608,L000589,20,40,1
C001038,S000248,160,166,0
V000108,W000814,34,161,0
J000032,L000560,148,166,0
C001094,S001187,159,160,7
B000490,H001072,79,164,1
C001048,P000599,158,163,8
H001064,T000238,51,172,0
B001297,E000298,119,128,5
M001202,T000468,110,163,0
H001045,O000168,155,157,10
B001294,J000297,153,155,4
B001285,T000469,145,167,0
F000462,R000604,45,158,1
L000557,S001176,34,122,1
P000592,R000592,151,158,10
P000605,T000477,152,163,2
S001172,T000238,167,168,6
R000578,R000583,140,149,3
L000580,P000588,46,156,1
W000800,W000808,138,152,0
J000174,V000081,22,151,0
C001048,Y000062,36,168,0
L000480,P000197,154,160,0
M001193,R000591,165,172,6
C000266,R000604,162,170,7
A000375,F000461,168,170,13
B001299,M001151,78,79,7
F000372,H001045,151,159,2
B001297,C001061,36,158,0
O000171,R000576,137,172,0
C001066,H001048,41,171,0
T000470,V000130,45,170,0
C001110,S000051,98,173,1
C000059,L000573,131,148,5
A000375,C001080,28,170,0
C000754,L000263,136,173,0
H001071,H001074,162,168,7
G000377,S000480,11,92,0
B001290,K000362,159,169,10
L000581,M001197,37,164,0
P000601,S000510,25,155,0
B000213,R000570,12,170,0
G000566,M001159,166,169,2
K000391,S001156,146,167,0
B001284,S000185,32,171,0
J000299,K000388,167,169,5
K000392,P000609,162,165,8
C001048,R000599,63,171,2
B001260,Y000065,153,164,7
B001302,B001278,48,173,0
D000619,Y000063,162,168,8
D000626,L000582,50,160,2
K000210,R000576,69,165,0
B001250,S001200,47,168,0
C001106,F000460,108,120,3
D000627,T000193,151,163,0
K000378,S000244,159,170,3
G000553,T000478,36,173,0
B001297,L000397,39,167,0
L000582,T000477,45,153,2
D000623,N000015,147,167,0
F000448,S000248,15,97,1
V000081,W000822,159,170,1
D000614,R000599,60,168,2
L000570,R000586,35,159,0
M001151,R000591,79,79,7
S001192,T000477,159,160,4
G000563,R000591,172,173,11
C001109,S000364,162,163,7
A000374,P000591,0,0,0
H001038,K000378,43,168,1
C001105,D000628,164,168,6
L000557,P000598,128,154,0
H001072,Y000033,163,169,6
D000623,L000263,155,171,0
D000621,P000599,155,159,7
P000613,Y000062,141,170,0
B001283,M001187,85,87,8
A000055,P000591,0,0,0
P000609,R000576,59,170,0
G000559,L000569,49,169,0
C001094,R000608,77,172,2
C001093,K000009,34,165,0
D000615,L000564,166,168,16
H001036,J000126,38,159,1
L000565,M001198,66,170,1
C000059,R000580,165,169,5
D000610,R000570,5,165,0
L000565,N000015,134,167,0
K000376,S001201,76,167,2
H001068,P000598,137,155,0
G000577,P000604,30,156,1
B001260,J000289,149,164,3
C000754,M001194,72,173,0
G000289,H000324,31,169,1
B001300,M001197,39,164,2
M001198,O000170,54,169,1
F000465,R000591,172,173,7
B001269,F000466,129,162,6
B000213,R000435,126,157,2
B001270,L000562,128,155,0
B000213,S001156,28,164,1
H001073,K000188,78,168,1
M001197,W000798,165,168,7
R000395,R000603,155,156,6
B001283,H001078,33,33,5
W000822,N000190,16,109,1
G000574,S000244,37,168,0
C001038,G000580,40,159,0
B001287,R000576,150,172,0
E000297,L000563,117,168,0
B001297,F000461,158,168,7
B001290,C001091,45,172,0
L000287,S001190,116,165,0
S001180,T000469,112,168,0
C001049,G000377,35,154,0
B001290,B001289,164,172,13
G000574,R000583,29,149,0
L000563,T000462,40,99,1
K000388,P000602,0,0,0
B001285,H001072,57,168,2
G000552,S001193,44,162,0
P000588,S001175,24,138,1
P000258,P000607,50,148,0
D000604,H001045,128,132,5
B001286,R000487,65,170,1
P000034,W000799,105,124,1
B001260,S001172,158,164,7
K000362,R000585,161,166,5
J000294,L000564,32,167,0
R000592,R000609,158,161,7
D000615,Y000063,160,165,10
B001305,M001187,165,170,11
C001059,L000573,67,137,0
B001291,C000059,166,169,7
C000984,T000465,109,114,0
K000378,W000814,162,166,5
E000296,M001182,1,1,0
C001063,R000609,136,164,2
R000606,S001192,28,168,0
C001108,O000170,55,168,1
B001250,H001078,108,110,6
B001287,P000591,0,0,0
C001059,Y000033,89,159,0
C001087,P000197,30,160,0
D000621,W000804,160,165,6
B001299,B001290,166,172,11
J000174,P000605,141,150,4
K000009,P000593,140,165,0
B001295,F000449,164,168,8
G000583,M001185,131,165,2
C001076,R000608,18,56,1
B001295,N000181,164,166,4
L000397,R000597,31,166,0
G000552,W000798,152,166,11
G000558,S001168,33,171,0
W000821,Y000063,165,170,7
B001303,W000813,51,171,2
G000571,S001170,137,156,0
P000593,P000605,58,165,0
C001077,G000410,63,165,3
L000573,M001181,106,122,2
G000580,T000193,40,159,2
S001150,S001157,136,166,0
M001182,W000808,0,1,0
C001080,J000298,160,168,0
C001061,H001074,36,157,1
H001056,L000566,168,173,6
N000181,P000604,22,152,0
B001289,W000810,171,173,6
B001297,R000515,30,133,1
C001084,K000376,33,170,0
C001111,F000460,39,122,1
K000009,S000480,95,100,0
S001191,S000480,49,98,0
C000714,R000576,75,89,0
J000288,L000551,154,165,0
B001298,H001045,161,162,7
J000289,M001198,159,169,6
B001285,D000623,133,168,1
C001092,H001038,40,163,1
A000055,R000597,162,163,7
C001105,Y000033,160,166,4
B001290,W000819,159,166,11
S001189,W000813,172,173,11
D000626,H001068,30,164,0
B001290,H001047,59,169,0
B001296,H001038,143,163,1
R000593,N000190,105,108,10
C001096,P000096,39,159,1
B001281,C001061,140,153,1
B001278,R000607,36,166,0
L000562,S000248,143,169,0
F000460,W000799,31,106,2
K000391,L000569,51,173,1
C001110,S000185,113,172,0
C001037,J000294,151,163,0
L000397,M001197,30,165,0
H001074,K000009,38,167,0
H001048,K000382,64,166,1
H001056,L000576,152,157,8
D000600,M001201,160,170,4
C001067,W000800,157,170,0
C001072,N000190,25,110,0
C001091,H001052,47,171,0
C001051,W000810,163,166,5
G000578,R000585,150,167,5
M001194,S001148,160,162,4
B001285,M000087,140,165,0
F000455,H001067,34,162,0
B001282,C001063,139,169,4
I000056,R000487,162,166,5
P000604,C001114,14,78,0
B001295,J000294,30,166,0
S001176,S001175,22,105,0
C001106,R000603,150,164,5
L000586,S001192,62,163,1
L000491,W000800,31,171,0
C001038,S001201,121,164,0
B001243,C000266,157,159,14
D000533,F000450,144,171,5
H000874,S001154,38,165,0
M001201,S001189,170,172,11
M001151,W000806,74,76,6
P000599,R000593,159,164,10
C001107,S000244,134,162,5
B001303,L000560,152,168,0
F000449,S000583,157,160,8
E000294,H001077,164,168,9
P000197,S001180,106,161,0
D000621,R000599,61,167,2
R000486,S001193,148,164,0
R000608,W000820,75,170,3
B001248,C001049,38,163,1
K000388,L000578,168,169,9
S001195,T000475,156,159,7
C001062,T000472,27,170,0
K000392,M000087,32,164,1
P000591,T000469,0,0,0
H001068,J000297,25,154,0
T000467,T000469,37,170,0
B001281,K000386,56,159,1
F000448,L000480,18,97,0
G000583,T000460,109,169,1
F000372,T000462,95,99,5
B001298,P000523,36,173,0
J000126,Y000033,41,157,1
C001063,D000626,139,170,3
K000385,L000551,152,166,0
R000599,C001115,6,14,0
O000171,S001187,87,160,3
D000619,T000477,160,163,3
M001160,R000601,30,164,0
F000372,L000562,58,166,2
M001198,P000597,37,170,0
D000197,H001078,20,109,1
B001283,W000798,87,89,9
G000559,T000469,146,166,0
T000475,W000806,147,151,5
B001305,C000059,164,171,6
B001281,C001069,147,163,0
F000455,W000798,33,171,0
L000580,R000597,50,164,1
D000615,S001165,41,163,2
B001295,R000598,164,172,13
C001069,S001150,156,171,0
F000454,G000565,54,163,1
B000490,H001045,73,155,1
J000292,B001306,6,6,0
E000293,W000813,52,173,1
D000482,P000096,153,170,0
S001191,S001196,120,167,5
D000626,R000598,161,172,10
C001093,H001074,157,163,7
D000610,G000574,150,162,0
L000397,B000287,2,2,0
R000575,W000812,164,166,8
C001096,G000563,161,161,14
E000296,T000478,35,171,1
B001250,S000244,156,166,5
H001072,H001059,169,171,15
G000574,T000463,37,169,0
M001202,R000599,140,172,1
B001294,R000575,163,166,5
F000450,M001201,168,172,13
M001177,Y000033,148,171,6
R000583,S001145,18,151,0
R000582,R000515,28,136,1
L000559,T000469,158,169,0
G000565,P000197,35,157,0
G000560,S001185,55,163,1
J000297,S001191,101,153,5
D000600,E000298,120,129,2
P000592,B000287,0,2,0
H001058,N000127,51,158,1
D000482,H000324,144,170,0
C000754,L000576,67,157,0
B001281,M001187,49,163,1
H001048,R000395,156,157,6
M001199,R000591,168,173,2
J000292,W000821,172,173,13
R000604,S001168,40,170,0
L000564,M001189,165,166,15
J000289,M001180,155,169,7
B001291,L000584,165,170,11
B001297,L000576,145,154,7
D000620,L000480,135,166,0
H001077,V000129,167,168,4
L000557,S001183,45,165,1
D000626,T000469,44,169,0
B001298,R000570,13,173,0
C001101,S001157,122,158,1
K000385,W000806,31,158,1
A000370,B001273,22,133,2
P000601,R000570,12,164,0
L000559,T000460,149,169,0
H001065,M001182,1,1,0
A000375,T000470,168,170,9
H001048,K000376,167,169,10
C001062,D000216,34,165,1
C001096,R000570,13,161,0
D000598,D000615,41,164,0
L000554,W000813,143,170,2
R000607,S001183,159,166,6
S001190,E000298,68,129,1
D000197,R000593,32,166,1
D000610,D000533,49,163,0
J000292,R000591,172,173,10
M001179,T000474,47,157,2
B001291,H001036,166,170,11
B001298,E000288,19,147,1
C001109,D000619,162,165,7
L000565,M001196,142,164,1
F000465,K000391,53,173,1
H001068,P000034,149,165,0
D000604,H001048,133,136,6
C001072,H001047,134,166,0
L000557,T000472,141,162,0
M001181,R000609,117,126,3
P000096,V000131,139,168,1
L000582,P000598,130,154,0
F000372,M001182,1,1,0
M001177,N000188,54,170,2
A000375,M001160,31,164,0
A000367,H001036,105,173,5
J000032,T000475,36,158,0
C001110,J000292,90,173,2
P000613,R000597,56,169,0
C000059,K000375,52,170,2
M001177,W000791,153,172,4
B001278,S000522,62,172,0
G000535,H001058,24,156,0
H001074,L000570,41,169,0
L000579,W000808,143,153,1
M001159,R000592,162,168,5
J000174,L000562,40,148,2
B001293,L000567,152,172,5
L000560,P000613,141,170,0
C001103,D000612,161,164,4
S000248,W000806,26,161,0
J000295,T000467,169,173,9
D000628,G000581,75,171,2
P000523,B000287,2,2,0
B000490,L000554,92,164,0
H001036,L000563,74,168,2
S000344,Z000017,54,169,1
K000391,S001176,37,125,0
V000130,Y000063,46,169,0
C001077,D000604,133,136,5
B001270,P000608,108,156,0
H001036,S000583,163,164,11
R000607,T000468,38,157,0
C001062,R000409,156,172,4
M001159,W000187,27,167,0
L000565,M001163,134,168,0
M001137,R000597,50,161,2
D000604,W000815,133,136,4
J000298,L000585,22,170,0
H001036,B001306,6,6,0
C001068,L000578,34,170,2
L000569,S001170,42,165,0
B001299,J000297,157,159,9
C000266,C001092,165,166,11
E000215,L000397,154,162,0
F000448,N000179,13,74,0
B001294,J000032,39,165,0
C001069,W000797,146,167,0
C001111,H000324,132,167,1
C001069,R000588,139,155,1
D000621,T000478,166,167,6
G000560,L000560,50,169,0
J000289,P000598,44,158,0
O000171,Y000062,111,170,0
B001295,N000190,107,111,6
H001073,M001190,164,167,3
L000567,S000244,145,171,3
L000480,R000597,36,166,0
B001269,K000391,49,162,1
G000565,W000819,148,160,10
S001180,S001187,79,158,1
C001072,S000250,40,167,0
C001051,P000197,29,156,0
B001291,G000578,151,168,9
A000372,T000238,171,172,4
B001298,K000391,51,173,1
S001201,W000815,76,170,1
B001283,R000487,86,89,4
L000581,E000298,33,130,0
D000533,I000056,139,166,4
E000288,S000185,134,146,0
G000410,V000132,136,160,1
D000216,K000379,138,149,0
